,p0q0
231,0.3540650635957718
232,-1.6096597552299499
233,2.474946641921997
234,-1.4858979284763336
235,-0.2741369426250458
236,-2.189833879470825
237,1.480279380083084
238,0.7884060919284821
239,0.07620560675859452
240,-1.5009810090065003
241,2.6686787843704223
242,-7.985541939735413
243,0.20757873430848123
244,-1.1546172976493836
245,2.3132355928421022
246,-0.025066356360912322
247,0.4488293632864952
248,-1.6565339684486389
249,-0.09522488862276077
250,0.16039251983165742
251,0.2815935596823692
252,-1.3097417235374451
253,2.252549135684967
254,0.2297746628522873
255,-0.3047831282019615
256,-1.6244325757026672
257,2.579409432411194
258,0.4141921490430832
259,-0.2776485323905945
260,-1.7052703857421876
261,2.6673038005828857
262,0.42527670711278914
263,0.6847087323665619
264,-1.0109937220811844
265,1.0278013050556183
266,-0.8532496273517609
267,0.5398874700069427
268,-2.06695796251297
269,1.474403154850006
270,-1.9644873499870301
271,0.6127235651016235
272,-1.955307388305664
273,-0.5436104938387871
274,-0.42428281009197233
275,-0.3728948444128036
276,-1.801467478275299
277,0.03989634364843368
278,0.6677462518215179
279,-0.42541894912719724
280,-1.5565879464149475
281,-0.43374850153923034
282,-0.2986791133880615
283,-0.3409031733870506
284,-0.7141616463661193
285,-0.3543612755835056
286,0.6880809396505356
287,-0.22533853873610496
288,0.6858151376247406
289,0.521814951300621
290,0.4356762319803238
291,-0.24326179325580596
292,-1.731535267829895
293,0.19652392864227294
294,-0.9200637370347977
295,0.582541999220848
296,-1.1838674694299698
297,0.46891906559467317
298,0.0833847813308239
299,-1.346176517009735
300,0.5575121015310287
301,-1.3951971352100372
302,0.282566037774086
303,-1.387118935585022
304,0.5575121015310287
305,-0.3767143778502941
306,-0.20859066471457482
307,-4.898287534713745
308,0.04251462370157242
309,-6.147482097148895
310,0.4687597990036011
311,-2.2519298911094667
312,0.4122957780957222
313,-0.9721380650997162
314,0.04916653111577034
315,0.0446603924036026
316,-0.7623531818389893
317,0.4724783629179001
318,-0.49851278513669967
319,0.3030993178486824
320,0.24752264618873596
321,0.5415413826704025
322,-0.502691575884819
323,0.4861340567469597
324,0.6091527253389358
325,0.4125908300280571
326,-0.49851278513669967
327,0.9101018011569977
328,1.2248088479042054
329,0.2283239781856537
330,-0.502691575884819
331,-2.466227173805237
332,-2.8232093811035157
333,-0.3465476259589195
334,-1.8500399351119996
335,2.533431816101074
336,-1.6091979146003723
337,-0.1555478997528553
338,-1.492015290260315
339,3.003230428695679
340,0.3101146563887596
341,-0.9788882583379745
342,-1.2392013847827912
343,2.8040230751037596
344,-1.7029510855674743
345,0.1711534932255745
346,-0.6119104385375976
347,2.649668979644775
348,-2.355830228328705
349,-1.361596119403839
350,-1.796660488843918
351,2.585155391693115
352,-2.0823972702026365
353,0.050711124390363696
354,-1.9572415232658387
355,2.980981230735779
356,-1.5094574570655823
357,-0.1102101668715477
358,-0.21176022589206694
359,2.4935187101364136
360,-1.0985625088214874
361,0.923225024342537
362,-1.445835018157959
363,2.6865209102630616
364,-1.523585844039917
365,0.13390590846538544
366,-0.9876747101545333
367,2.649668979644775
368,-1.080311471223831
369,0.24029582738876343
370,0.24048810601234435
371,-0.22505389899015427
372,3.1707999467849732
373,-1.8103317975997926
374,-0.3003852739930153
375,-1.596005928516388
376,2.625247430801392
377,-1.7664036393165587
378,-0.6420361265540123
379,-0.20620290264487268
380,-0.5985086977481842
381,0.09786074012517929
382,-0.40026476085186
383,0.37009152621030805
384,-0.6142773330211639
385,-0.18783920705318452
386,-0.44832170456647874
387,0.641566377878189
388,-0.8452406644821167
389,0.1659620523452759
390,-2.1817435026168823
391,0.5326213419437409
392,-0.9516519784927369
393,-0.1133163332939148
394,-0.7758259177207947
395,0.44658135771751406
396,-1.1987031638622283
397,-0.23104656636714935
398,-1.9610031723976136
399,0.35358190536499023
400,-1.403073388338089
401,-0.12694299966096878
402,-1.3776546835899353
403,0.5288157343864441
404,-1.0607963442802428
405,0.37574557214975357
406,-0.3998849578201771
407,0.5045483037829399
408,-1.6040570080280303
409,0.08232801705598831
410,-1.8307164490222931
411,0.8470826029777527
412,-1.0083976194262505
413,0.4364052087068558
414,-1.9014435291290284
415,0.6259460479021073
416,-1.8168534874916076
417,0.11366037577390671
418,-0.35341130942106247
419,-1.1544409394264221
420,-1.8501376628875732
421,-0.4633964955806732
422,-1.077779084444046
423,0.6276553303003312
424,0.00881347805261612
425,-1.0577091991901397
426,0.6364504605531692
427,0.3259324789047241
428,-0.5820605844259262
429,0.63933085501194
430,0.647573783993721
431,-1.6077603861689567
432,1.9952469766139984
433,0.658920380473137
434,-0.03617484793066979
435,-0.15563444793224335
436,0.5575589030981064
437,-0.20223298892378808
438,-0.03901172503829002
439,1.3223256468772888
440,0.822490805387497
441,-0.7377540946006775
442,-0.03901172503829002
443,-0.04612614810466766
444,-0.14255774915218353
445,-0.43177700638771055
446,-0.7267781168222427
447,-0.6464096933603287
448,0.5024469763040542
449,-1.939257276058197
450,-0.7435295462608338
451,0.1537029765546322
452,-1.535666400194168
453,-0.9462739646434783
454,-0.8338728666305542
455,-1.2135656207799912
456,-1.8363948702812194
457,0.3740457996726036
458,-4.645327830314637
459,-2.609937047958374
460,0.511927855014801
461,-2.4910325169563294
462,-1.8278674483299255
463,0.34266598224639894
464,-1.4225514233112335
465,-1.2853341579437256
466,1.0167460083961486
467,-0.3376647919416428
468,0.7620987147092819
469,0.758923964202404
470,-0.04543410837650299
471,-0.9343231327831745
472,-0.400493723154068
473,-0.8184411227703094
474,-0.9888180240988731
475,-0.09718658477067947
476,-0.04543410837650299
477,-0.7353212609887123
478,-0.9432799398899079
479,-0.7277687191963196
480,-0.6232806488871574
481,-0.39749482572078704
482,-0.8610843658447266
483,-0.9229891762137413
484,-0.11581187099218368
485,-0.46240651458501814
486,-0.8486717201769352
487,-0.3293116182088852
488,-0.5364002287387848
489,-0.8114287003874778
490,0.12205138728022576
491,-0.47753471732139585
492,-0.7612687051296234
493,0.7149308532476425
494,-0.9107991099357605
495,-1.222880917787552
496,0.3865625485777855
497,-1.8187136054039001
498,-0.5639998033642769
499,-0.1809030920267105
500,-1.2725872337818145
501,-0.6209694623947144
502,-0.3050274834036827
503,-4.606476497650147
504,-1.0730271935462952
505,-0.9407116353511811
506,0.04479160457849503
507,-0.33670067936182024
508,0.2034902185201645
509,-0.4267789006233215
510,0.13923058658838272
511,1.5592824459075927
512,-0.44462396651506425
513,-0.025433402508497238
514,-1.2970567032694817
515,-2.2531745791435243
516,0.13277381658554077
517,-1.1317909598350524
518,-0.44462396651506425
519,-0.46214028894901277
520,-1.7847128510475159
521,-1.9017060816287994
522,-1.0819847464561463
523,-1.3794045448303223
524,-0.042843866348266604
525,-0.1809030920267105
526,-1.5239462018013001
527,-0.40663753151893617
528,0.13277381658554077
529,-0.8344992399215698
530,-0.05153065100312233
531,0.17853289619088172
532,-0.5529682993888855
533,-0.2751396492123604
534,-0.11199005395174026
535,-0.8607125453650951
536,-0.25229793414473534
537,-0.8675774961709977
538,0.5237840324640274
539,0.04471128582954407
540,0.5930622100830079
541,0.3246650487184525
542,0.3926613599061966
543,-0.47113342881202697
544,-0.41612892746925356
545,-0.7631101757287979
546,-1.0929934203624725
547,-1.2396308422088622
548,-0.6554645270109176
549,-0.02694665640592575
550,0.6134977281093598
551,-0.7816925346851349
552,-0.7116899967193604
553,-0.4889401227235794
554,-0.038702332973480226
555,-0.5445897549390792
556,-0.6533573627471924
557,-0.1521080620586872
558,-0.014749666303396225
559,-0.8072017848491668
560,-0.5002625465393067
561,-0.7585200428962707
562,-0.43668125569820404
563,-0.7816925346851349
564,-0.47117576748132706
565,-0.4692576378583908
566,0.12673575878143312
567,-1.148990511894226
568,-0.6955072194337845
569,-0.5351075232028961
570,0.025389210134744645
571,-1.6183855772018432
572,-0.39666459783911706
573,-0.1525577962398529
574,0.1976399227976799
575,-1.634104585647583
576,-0.8331077694892883
577,-0.7558337450027466
578,-0.18590326905250548
579,-0.8142986476421357
580,-0.9771069943904876
581,-0.6457789689302444
582,-0.1810054026544094
583,-0.7429941147565842
584,-0.9309572815895081
585,-0.757993197441101
586,-0.009770593792200088
587,-0.12885538935661317
588,-1.4786383032798767
589,-1.3102136135101319
590,-0.7228815481066704
591,-0.32291827350854874
592,-0.9402390092611312
593,-0.7294559836387634
594,-0.7353212609887123
595,-0.12065687477588653
596,-0.7411695942282677
597,-0.5189311534166337
598,-0.3443243183195591
599,-0.30488708466291425
600,-0.3848870649933815
601,-0.34901495575904845
602,-0.9539519786834717
603,-0.7585200428962707
604,0.07318414300680161
605,-1.148990511894226
606,-0.6394125521183014
607,-1.066135001182556
608,-0.5660674571990967
609,-1.6183855772018432
610,-0.512960410118103
611,-0.7585200428962707
612,-0.038702332973480226
613,-0.8077537477016449
614,-0.5218005046248436
615,-0.5849367797374725
616,-0.038702332973480226
617,0.04889013022184372
618,-0.6232806488871574
619,-0.07571091800928116
620,0.11959832757711411
621,-1.4984643578529357
622,-0.41612892746925356
623,-0.6415289640426636
624,-0.22999974340200424
625,-0.04543410837650299
626,-1.196770840883255
627,-1.0637419402599335
628,-1.273949885368347
629,-0.6107501044869423
630,-0.9139100551605225
631,-1.634104585647583
632,-0.1165951132774353
633,-0.5271332778036595
634,-0.3961326226592064
635,-1.0012465834617614
636,-0.2143922172486782
637,-1.4486897468566895
638,-0.30185013860464094
639,-1.6486164569854735
640,0.05827916190028191
641,-1.5700235486030578
642,-0.25742397755384444
643,-1.3597230195999146
644,0.5171421885490417
645,-1.1334580183029175
646,-2.0179392099380493
647,-3.2142926156520844
648,0.2342675060033798
649,-0.7002567201852798
650,-0.8896309971809387
651,-2.2450426280498506
652,-0.351069250702858
653,-0.9539519786834717
654,-0.02411540150642395
655,-1.8972933530807494
656,-0.6785144358873367
657,-0.8534445226192474
658,-1.1051135420799256
659,-1.2460066437721253
660,-0.8664386123418808
661,-2.1540699005126953
662,0.5168915629386902
663,-1.0903404116630555
664,-0.11704092025756836
665,-1.7707313418388366
666,0.5377785682678222
667,-2.0641432285308836
668,-0.5563281357288361
669,-1.898900330066681
670,-0.8268482565879822
671,-1.1121540069580078
672,-1.4463253498077393
673,0.37367439568042754
674,-0.9578634321689605
675,-0.11735558733344079
676,-1.1634212493896485
677,0.28282293379306794
678,-1.353846001625061
679,-0.7894715249538422
680,-3.021533203125
681,0.5439229682087898
682,-1.095552921295166
683,-0.48118899166584017
684,-1.7975759744644164
685,1.0122585892677307
686,-1.4822555780410767
687,-0.3298852264881134
688,-2.73537563085556
689,0.6586820811033249
690,-1.3864278316497802
691,-0.37561474144458773
692,-1.4150980889797211
693,0.37367439568042754
694,-2.16939377784729
695,-0.32348252460360527
696,-1.9640045046806336
697,0.06729349270462989
698,-1.1261707305908204
699,-1.113176481425762
700,-1.4683765649795533
701,-0.2824016958475113
702,-1.1305676341056823
703,-0.23325380980968474
704,-1.4361092746257782
705,-0.38180694729089737
706,-1.5923797488212585
707,-2.1034353971481323
708,-1.353846001625061
709,-0.9652505576610565
710,-1.686767542362213
711,-0.930264736711979
712,-0.9150846481323243
713,-0.8175371587276459
714,-2.5346341371536254
715,-0.3231923162937164
716,-1.105665349960327
717,-0.4603947713971138
718,-1.6811265230178833
719,-0.8907709516584873
720,-1.4749284982681274
721,-0.08565023690462112
722,-1.006975817680359
723,0.3844108358025551
724,-1.0450621783733367
725,-0.4945464119315147
726,-1.7697151899337769
727,0.5847986146807671
728,-1.353846001625061
729,-0.41273911893367765
730,-1.8091118812561036
731,0.5867158114910126
732,-2.9762136220932005
733,-0.5590790301561356
734,-0.943579712510109
735,0.29463585615158083
736,-2.0996821641922
737,-0.3785256206989288
738,-1.1577757626771927
739,-0.43412305116653443
740,-0.21944504380226135
741,-0.4995401412248611
742,-1.1993057787418366
743,-0.693855208158493
744,0.13520635962486266
745,-0.49597607254981996
746,-1.1577757626771927
747,-1.0562248349189758
748,-0.0866711713373661
749,-0.5339432835578919
750,-0.6948391273617744
751,0.0552635133266449
752,-0.5060707807540894
753,-0.9122733227908612
754,-0.8190109848976135
755,-0.40924380272626876
756,0.04624008983373642
757,-0.8894079983234405
758,0.782257616519928
759,-0.008219179511070252
760,-0.4148404188454151
761,-0.9343231327831745
762,-0.26662894114851954
763,-0.13107237890362738
764,-0.27960609644651413
765,-0.8499530375003814
766,0.17313208132982255
767,0.09047254398465157
768,-0.9815792590379715
769,-0.8114287003874778
770,-0.7232565075159073
771,-1.0807800829410552
772,-0.4995401412248611
773,-0.9116791561245918
774,-0.2243957154452801
775,0.2734020709991455
776,-2.5722834944725035
777,-0.23086271211504936
778,-0.8306300699710846
779,-0.27615189701318743
780,-1.0897482246160508
781,-0.2944574259221554
782,-1.3942303657531738
783,-0.20803569108247758
784,-0.8114287003874778
785,-0.9432799398899079
786,-0.7489356011152267
787,-1.1486461281776428
788,-0.5166838705539704
789,-0.7489356011152267
790,0.4742495954036713
791,-1.4491536647081376
792,-0.24758621007204057
793,-0.3712256982922554
794,-0.6198158964514733
795,-0.43412305116653443
796,-0.005941221117973327
797,-0.18159678131341933
798,-1.074997991323471
799,0.16015871465206147
800,-1.137227290868759
801,-0.7277687191963196
802,-4.8164959907531735
803,-0.3293116182088852
804,-0.6600785478949547
805,-0.10879612863063812
806,-1.217135639488697
807,-0.22123543322086334
808,0.1766601763665676
809,-0.4058478742837906
810,-0.7801051795482635
811,0.006685298681259155
812,-0.2243957154452801
813,0.17266067042946814
814,-1.3449588000774384
815,0.4903851456940174
816,0.05827916190028191
817,-1.4127669095993043
818,0.8800153970718384
819,0.05827916190028191
820,-1.2384827256202697
821,0.29356621354818346
822,0.13862382471561432
823,-0.6055328100919724
824,2.225272500514984
825,0.02906254827976227
826,0.12164805009961129
827,-0.3468183308839798
828,1.006856632232666
829,0.029364164173603057
830,-1.1885628819465637
831,0.9853508718311786
832,0.02906254827976227
833,-0.9722806811332703
834,0.8381196945905686
835,0.34009892493486404
836,-1.0371936321258546
837,0.05308286026120186
838,-0.19594095796346664
839,-1.2949543356895448
840,1.4109284281730652
841,-0.576645115017891
842,-0.2033843517303467
843,1.430482816696167
844,-0.1168585665524006
845,0.026368093490600587
846,0.6932466208934784
847,-0.818672451376915
848,-0.6847985714673996
849,-1.1328504145145417
850,0.6083388447761535
851,0.21701542884111405
852,-0.00030651092529296873
853,-0.6934809565544129
854,1.0671259224414826
855,0.038418108224868776
856,-1.4131272256374359
857,-1.5537065386772155
858,1.314768648147583
859,-0.1988407365977764
860,0.6930607199668884
861,-1.124442034959793
862,1.3862651705741882
863,0.3118030473589897
864,-0.08077123761177063
865,-1.2026982128620147
866,0.8470142722129822
867,-0.15718184560537338
868,-0.971150153875351
869,-0.5288568422198295
870,0.6321233868598938
871,0.49455294758081436
872,-0.050245363265275955
873,-0.2632332406938076
874,1.8102213978767394
875,0.13862382471561432
876,-1.2949543356895448
877,0.6333857178688049
878,-0.360006994754076
879,-1.130303144454956
880,2.0490790486335753
881,-0.6269624888896942
882,-1.0107593297958375
883,0.7993223011493683
884,0.1129431426525116
885,-1.152551567554474
886,1.5446498394012451
887,-1.6946853518486023
888,0.2841446831822395
889,-0.08884051740169525
890,-2.0101690590381622
891,0.7813201978802681
892,-3.2026758790016174
893,-0.3081487983465195
894,-1.439977115392685
895,-0.0004270687699317932
896,-0.4985250815749168
897,-3.918588733673096
898,0.3943979598581791
899,0.6360332727432251
900,-1.9162145137786866
901,-0.45524616688489916
902,0.15015289559960365
903,0.7144203126430512
904,0.8244820892810821
905,0.6008740931749343
906,0.19146888926625252
907,-0.5908654272556305
908,2.1911845445632934
909,0.7075681388378143
910,0.2794284999370575
911,-2.0268686294555662
912,2.187126564979553
913,0.2382814347743988
914,0.3540650635957718
915,-2.0046197175979614
916,2.196014881134033
917,0.037583565711975096
918,-1.3258094787597656
919,-1.5380856037139892
920,2.438480591773987
921,0.4603010654449463
922,0.29082914590835574
923,-1.7043186902999878
924,2.115569198131561
925,0.9275200963020325
926,0.2866106554865837
927,-1.9547179579734801
928,-1.178089588880539
929,0.4174740567803383
930,0.12427902966737747
931,-2.5098116397857666
932,2.196014881134033
933,-1.3706690847873688
934,-0.5291195005178452
935,-3.3310139179229736
936,2.196014881134033
937,-1.684838354587555
938,0.6669428408145904
939,-1.45372132062912
940,1.6907818794250489
941,0.26823355481028555
942,-0.3724872305989265
943,-1.221869158744812
944,2.3544756174087524
945,0.1342417322099209
946,-0.00030651092529296873
947,-2.707047975063324
948,2.5297756433486938
949,0.5571633517742157
950,-1.5928894937038423
951,-2.11642872095108
952,2.529855179786682
953,-0.9829473987221717
954,0.7725527286529541
955,-1.8438987016677857
956,1.7116285026073457
957,-0.8147855639457703
958,-0.40087105333805084
959,-1.86432603597641
960,2.871600842475891
961,0.4974220171570778
962,0.022472909837961196
963,-1.726612389087677
964,2.479229950904846
965,0.2996170699596405
966,-0.766907374560833
967,-1.6619722604751588
968,2.4855801820755006
969,-0.09587091952562332
970,0.8420608818531037
971,-4.834533166885376
972,2.5514478206634523
973,0.4077792227268219
974,0.4697768285870552
975,-1.4133747100830079
976,2.313580274581909
977,0.460632798075676
978,-0.1408971719443798
979,-1.261865496635437
980,2.5586961269378663
981,0.634121099114418
982,-0.576645115017891
983,-1.4672451615333557
984,3.0481293916702272
985,0.7075681388378143
986,0.40298128575086595
987,-1.5723337948322296
988,2.370156931877136
989,0.012845108658075333
990,-0.3362905263900757
991,-2.798860991001129
992,2.1399603486061096
993,0.07991178333759308
994,0.21709113717079162
995,-0.7187713429331779
996,-0.46083795130252836
997,0.16045396775007248
998,-0.5789974607527256
999,0.38887069970369337
1000,-0.02693905234336853
1001,1.2653169989585877
1002,-1.1277019798755645
1003,0.7564174175262451
1004,-0.44504824876785276
1005,0.5808963239192962
1006,0.42685512751340865
1007,1.8357823133468627
1008,0.49781231880187987
1009,-0.3342674136161804
1010,0.4590714439749718
1011,0.10626101493835449
1012,0.5415413826704025
1013,-1.129723173379898
1014,0.33049110472202303
1015,0.4145116567611694
1016,0.2560055539011955
1017,-0.5846846550703049
1018,0.15469516813755035
1019,0.37965457886457443
1020,0.11667386367917061
1021,-1.1153657555580139
1022,0.03626370951533318
1023,0.08464695066213608
1024,0.11667386367917061
1025,-0.8005058646202088
1026,0.6248560786247254
1027,0.6091527253389358
1028,0.69461769759655
1029,-1.0500497817993164
1030,0.29562482237815857
1031,0.32504259049892426
1032,-0.31303170323371887
1033,-0.7826859414577484
1034,1.4125788629055023
1035,0.4085634157061577
1036,0.19239020496606826
1037,-0.9058905720710755
1038,-0.05348003506660461
1039,-0.675655061006546
1040,0.785539522767067
1041,-0.030704759061336517
1042,-0.4143897116184235
1043,0.3959024503827095
1044,0.6040516853332519
1045,-0.13292681127786637
1046,-1.55177481174469
1047,0.1610595926642418
1048,4.155062294006347
1049,-0.06330511942505837
1050,0.21156592965126036
1051,0.3049990013241768
1052,0.7033347308635711
1053,-0.644531212747097
1054,-0.04791683629155159
1055,1.0465074121952056
1056,0.5388423502445221
1057,-1.178437316417694
1058,0.29562482237815857
1059,0.7467662245035172
1060,0.45879814624786375
1061,-1.1630952298641204
1062,-0.5930080503225327
1063,0.7467662245035172
1064,0.11667386367917061
1065,-1.085459154844284
1066,0.03181581348180771
1067,0.4759326040744781
1068,0.26991373151540754
1069,-1.0415144503116607
1070,0.1688484326004982
1071,0.7467662245035172
1072,0.004026462137699127
1073,-1.2292805910110474
1074,0.5508923053741455
1075,0.4759326040744781
1076,0.25871633142232897
1077,-0.9501564681529999
1078,0.04463275298476219
1079,-1.5426043748855591
1080,0.057661031186580655
1081,-0.9184680044651031
1082,-0.575620959699154
1083,-1.7307790279388429
1084,2.6558764219284057
1085,-2.3639273643493652
1086,-0.2799618735909462
1087,-0.3688159316778183
1088,3.011759090423584
1089,-1.6308619499206543
1090,-0.007324271649122238
1091,-1.5754227459430694
1092,2.703801655769348
1093,-4.38978066444397
1094,-0.312409995496273
1095,-1.1944677114486695
1096,2.4870702266693114
1097,-1.8355895757675171
1098,-0.956853312253952
1099,-1.006650149822235
1100,2.913212847709656
1101,-1.7090363383293152
1102,0.5337141290307045
1103,-1.0055858314037323
1104,2.625247430801392
1105,-0.9899867296218872
1106,-1.3912030339241028
1107,3.0648930788040163
1108,-2.068863332271576
1109,-0.5120872482657433
1110,-1.659590220451355
1111,2.7198899269104
1112,-2.0412548586726187
1113,-1.4435012340545654
1114,-1.5549741804599762
1115,-0.4663639709353447
1116,-0.751853135228157
1117,2.252207708358765
1118,-2.7596800327301025
1119,0.62164486348629
1120,-0.6572607457637787
1121,2.7589812755584715
1122,-1.9006165742874146
1123,-0.4583961680531502
1124,-1.7147544026374817
1125,2.6591317415237428
1126,-2.499858927726746
1127,-0.06198885440826416
1128,-1.8992831587791443
1129,2.406656098365784
1130,-2.6930518746376038
1131,0.24029582738876343
1132,-1.103980940580368
1133,2.184839129447937
1134,-2.264842812716961
1135,-0.28880590200424194
1136,-1.030396854877472
1137,2.7783297061920167
1138,-2.7596800327301025
1139,-0.30777122005820273
1140,-0.12641638591885568
1141,-1.0631645560264587
1142,2.7754496812820433
1143,-1.9879018828272819
1144,-0.23654515147209168
1145,-1.0027322828769685
1146,2.617453861236572
1147,-2.734473395347595
1148,0.16969027891755104
1149,-0.8674978315830231
1150,2.891443872451782
1151,-1.9889250993728638
1152,-0.6865158319473267
1153,-1.186297643184662
1154,0.5839391708374023
1155,0.2283239781856537
1156,-0.8914690047502518
1157,0.4094469413161278
1158,0.26991373151540754
1159,-0.7323854506015778
1160,0.022696030884981157
1161,0.5630718171596527
1162,-0.8296273291110993
1163,0.26644706502556803
1164,0.3117052599787712
1165,-1.189784187078476
1166,0.7234057903289794
1167,0.21541319638490677
1168,-0.9157018303871155
1169,0.4143675521016121
1170,-0.15053592920303344
1171,1.1681166589260101
1172,0.4894947275519371
1173,0.581270980834961
1174,-1.486588603258133
1175,-0.31958689391613004
1176,-0.8452406644821167
1177,-0.5072966530919075
1178,-1.2896437466144561
1179,-1.0487383544445037
1180,-0.23655712157487868
1181,-0.1859905555844307
1182,0.4777325659990311
1183,-1.2274551749229432
1184,-0.31087358966469764
1185,-1.2074241638183594
1186,-1.406490558385849
1187,-0.7080860897898674
1188,-1.6120428919792176
1189,-0.7226275950670242
1190,-0.15141933038830757
1191,-1.1914784252643584
1192,0.18158850446343422
1193,-0.8013373881578445
1194,-2.3200765013694764
1195,-0.4933488130569458
1196,-1.8448926329612731
1197,-0.7772495120763778
